13.2121 	WARNING 	Font Manager failed to load file /System/Library/PrivateFrameworks/FontServices.framework/Resources/Reserved/PingFangUI.ttc
34.3229 	EXP 	unnamed TextStim: text = 'Volume: 0.35\nPhrase: UvA0019.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
34.3237 	EXP 	Sound  reached end of file
34.3237 	EXP 	Sound  started
34.4283 	EXP 	unnamed TextStim: height = 0.06
34.4283 	EXP 	unnamed TextStim: height = 0.06
34.4283 	EXP 	unnamed TextStim: height = 0.06
34.4283 	EXP 	unnamed TextStim: text = 'Volume: 0.30\nPhrase: UvA0019.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
34.5293 	EXP 	unnamed TextStim: text = 'Volume: 0.30\nPhrase: UvA0019.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
34.6303 	EXP 	unnamed TextStim: text = 'Volume: 0.30\nPhrase: UvA0019.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
34.7314 	EXP 	unnamed TextStim: text = 'Volume: 0.30\nPhrase: UvA0019.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
34.8324 	EXP 	unnamed TextStim: text = 'Volume: 0.30\nPhrase: UvA0019.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
34.9338 	EXP 	unnamed TextStim: text = 'Volume: 0.30\nPhrase: UvA0019.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
35.0353 	EXP 	unnamed TextStim: text = 'Volume: 0.30\nPhrase: UvA0019.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
35.1364 	EXP 	unnamed TextStim: text = 'Volume: 0.30\nPhrase: UvA0019.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
35.2374 	EXP 	unnamed TextStim: text = 'Volume: 0.30\nPhrase: UvA0019.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
35.3384 	EXP 	unnamed TextStim: text = 'Volume: 0.30\nPhrase: UvA0019.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
35.4398 	EXP 	unnamed TextStim: text = 'Volume: 0.30\nPhrase: UvA0019.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
35.4713 	DATA 	Keypress: down
35.5414 	EXP 	unnamed TextStim: text = 'Volume: 0.30\nPhrase: UvA0019.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
35.5420 	EXP 	Sound  reached end of file
35.5421 	EXP 	Sound  started
35.6464 	EXP 	unnamed TextStim: height = 0.06
35.6464 	EXP 	unnamed TextStim: height = 0.06
35.6464 	EXP 	unnamed TextStim: height = 0.06
35.6464 	EXP 	unnamed TextStim: text = 'Volume: 0.25\nPhrase: UvA0019.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
35.7474 	EXP 	unnamed TextStim: text = 'Volume: 0.25\nPhrase: UvA0019.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
35.8485 	EXP 	unnamed TextStim: text = 'Volume: 0.25\nPhrase: UvA0019.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
35.9496 	EXP 	unnamed TextStim: text = 'Volume: 0.25\nPhrase: UvA0019.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
36.0506 	EXP 	unnamed TextStim: text = 'Volume: 0.25\nPhrase: UvA0019.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
36.1521 	EXP 	unnamed TextStim: text = 'Volume: 0.25\nPhrase: UvA0019.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
36.2532 	EXP 	unnamed TextStim: text = 'Volume: 0.25\nPhrase: UvA0019.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
36.3543 	EXP 	unnamed TextStim: text = 'Volume: 0.25\nPhrase: UvA0019.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
36.4555 	EXP 	unnamed TextStim: text = 'Volume: 0.25\nPhrase: UvA0019.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
36.5569 	EXP 	unnamed TextStim: text = 'Volume: 0.25\nPhrase: UvA0019.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
36.6585 	EXP 	unnamed TextStim: text = 'Volume: 0.25\nPhrase: UvA0019.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
36.6802 	DATA 	Keypress: right
36.7596 	EXP 	unnamed TextStim: text = 'Volume: 0.25\nPhrase: UvA0019.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
36.7607 	EXP 	Sound  reached end of file
36.7607 	EXP 	Sound  started
36.8647 	EXP 	unnamed TextStim: height = 0.06
36.8647 	EXP 	unnamed TextStim: height = 0.06
36.8647 	EXP 	unnamed TextStim: height = 0.06
36.8647 	EXP 	unnamed TextStim: text = 'Volume: 0.25\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
36.9659 	EXP 	unnamed TextStim: text = 'Volume: 0.25\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
37.0669 	EXP 	unnamed TextStim: text = 'Volume: 0.25\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
37.1683 	EXP 	unnamed TextStim: text = 'Volume: 0.25\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
37.2698 	EXP 	unnamed TextStim: text = 'Volume: 0.25\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
37.3710 	EXP 	unnamed TextStim: text = 'Volume: 0.25\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
37.4720 	EXP 	unnamed TextStim: text = 'Volume: 0.25\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
37.5731 	EXP 	unnamed TextStim: text = 'Volume: 0.25\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
37.6747 	EXP 	unnamed TextStim: text = 'Volume: 0.25\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
37.7761 	EXP 	unnamed TextStim: text = 'Volume: 0.25\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
37.8774 	EXP 	unnamed TextStim: text = 'Volume: 0.25\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
37.9784 	EXP 	unnamed TextStim: text = 'Volume: 0.25\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
38.0795 	EXP 	unnamed TextStim: text = 'Volume: 0.25\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
38.1805 	EXP 	unnamed TextStim: text = 'Volume: 0.25\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
38.2819 	EXP 	unnamed TextStim: text = 'Volume: 0.25\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
38.3835 	EXP 	unnamed TextStim: text = 'Volume: 0.25\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
38.4847 	EXP 	unnamed TextStim: text = 'Volume: 0.25\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
38.5859 	EXP 	unnamed TextStim: text = 'Volume: 0.25\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
38.6871 	EXP 	unnamed TextStim: text = 'Volume: 0.25\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
38.7886 	EXP 	unnamed TextStim: text = 'Volume: 0.25\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
38.8420 	DATA 	Keypress: down
38.8898 	EXP 	unnamed TextStim: text = 'Volume: 0.25\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
38.8907 	EXP 	Sound  reached end of file
38.8907 	EXP 	Sound  started
38.9950 	EXP 	unnamed TextStim: height = 0.06
38.9950 	EXP 	unnamed TextStim: height = 0.06
38.9950 	EXP 	unnamed TextStim: height = 0.06
38.9950 	EXP 	unnamed TextStim: text = 'Volume: 0.20\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
39.0961 	EXP 	unnamed TextStim: text = 'Volume: 0.20\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
39.1971 	EXP 	unnamed TextStim: text = 'Volume: 0.20\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
39.2982 	EXP 	unnamed TextStim: text = 'Volume: 0.20\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
39.3996 	EXP 	unnamed TextStim: text = 'Volume: 0.20\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
39.5008 	EXP 	unnamed TextStim: text = 'Volume: 0.20\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
39.6020 	EXP 	unnamed TextStim: text = 'Volume: 0.20\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
39.7031 	EXP 	unnamed TextStim: text = 'Volume: 0.20\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
39.8047 	EXP 	unnamed TextStim: text = 'Volume: 0.20\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
39.9061 	EXP 	unnamed TextStim: text = 'Volume: 0.20\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
40.0072 	EXP 	unnamed TextStim: text = 'Volume: 0.20\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
40.1083 	EXP 	unnamed TextStim: text = 'Volume: 0.20\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
40.2094 	EXP 	unnamed TextStim: text = 'Volume: 0.20\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
40.3106 	EXP 	unnamed TextStim: text = 'Volume: 0.20\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
40.4116 	EXP 	unnamed TextStim: text = 'Volume: 0.20\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
40.5131 	EXP 	unnamed TextStim: text = 'Volume: 0.20\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
40.6142 	EXP 	unnamed TextStim: text = 'Volume: 0.20\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
40.7153 	EXP 	unnamed TextStim: text = 'Volume: 0.20\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
40.8164 	EXP 	unnamed TextStim: text = 'Volume: 0.20\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
40.9039 	DATA 	Keypress: right
40.9180 	EXP 	unnamed TextStim: text = 'Volume: 0.20\nPhrase: UvA0031.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
40.9192 	EXP 	Sound  reached end of file
40.9192 	EXP 	Sound  started
41.0234 	EXP 	unnamed TextStim: height = 0.06
41.0234 	EXP 	unnamed TextStim: height = 0.06
41.0234 	EXP 	unnamed TextStim: height = 0.06
41.0234 	EXP 	unnamed TextStim: text = 'Volume: 0.20\nPhrase: UvA0035.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
41.1246 	EXP 	unnamed TextStim: text = 'Volume: 0.20\nPhrase: UvA0035.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
41.2258 	EXP 	unnamed TextStim: text = 'Volume: 0.20\nPhrase: UvA0035.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
41.3270 	EXP 	unnamed TextStim: text = 'Volume: 0.20\nPhrase: UvA0035.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
41.4280 	EXP 	unnamed TextStim: text = 'Volume: 0.20\nPhrase: UvA0035.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
41.5291 	EXP 	unnamed TextStim: text = 'Volume: 0.20\nPhrase: UvA0035.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
41.6306 	EXP 	unnamed TextStim: text = 'Volume: 0.20\nPhrase: UvA0035.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
41.7317 	EXP 	unnamed TextStim: text = 'Volume: 0.20\nPhrase: UvA0035.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
41.8327 	EXP 	unnamed TextStim: text = 'Volume: 0.20\nPhrase: UvA0035.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
41.9342 	EXP 	unnamed TextStim: text = 'Volume: 0.20\nPhrase: UvA0035.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
42.0357 	EXP 	unnamed TextStim: text = 'Volume: 0.20\nPhrase: UvA0035.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
42.1369 	EXP 	unnamed TextStim: text = 'Volume: 0.20\nPhrase: UvA0035.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
42.2380 	EXP 	unnamed TextStim: text = 'Volume: 0.20\nPhrase: UvA0035.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
42.2610 	DATA 	Keypress: up
42.3390 	EXP 	unnamed TextStim: text = 'Volume: 0.20\nPhrase: UvA0035.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
42.3404 	EXP 	Sound  reached end of file
42.3404 	EXP 	Sound  started
42.4444 	EXP 	unnamed TextStim: height = 0.06
42.4444 	EXP 	unnamed TextStim: height = 0.06
42.4444 	EXP 	unnamed TextStim: height = 0.06
42.4444 	EXP 	unnamed TextStim: text = 'Volume: 0.25\nPhrase: UvA0035.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
42.5455 	EXP 	unnamed TextStim: text = 'Volume: 0.25\nPhrase: UvA0035.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
42.6465 	EXP 	unnamed TextStim: text = 'Volume: 0.25\nPhrase: UvA0035.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
42.7480 	EXP 	unnamed TextStim: text = 'Volume: 0.25\nPhrase: UvA0035.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
42.8491 	EXP 	unnamed TextStim: text = 'Volume: 0.25\nPhrase: UvA0035.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
42.9505 	EXP 	unnamed TextStim: text = 'Volume: 0.25\nPhrase: UvA0035.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
43.0521 	EXP 	unnamed TextStim: text = 'Volume: 0.25\nPhrase: UvA0035.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
43.1535 	EXP 	unnamed TextStim: text = 'Volume: 0.25\nPhrase: UvA0035.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
43.2548 	EXP 	unnamed TextStim: text = 'Volume: 0.25\nPhrase: UvA0035.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
43.3558 	EXP 	unnamed TextStim: text = 'Volume: 0.25\nPhrase: UvA0035.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
43.4569 	EXP 	unnamed TextStim: text = 'Volume: 0.25\nPhrase: UvA0035.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
43.5580 	EXP 	unnamed TextStim: text = 'Volume: 0.25\nPhrase: UvA0035.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
43.6591 	EXP 	unnamed TextStim: text = 'Volume: 0.25\nPhrase: UvA0035.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
43.7601 	EXP 	unnamed TextStim: text = 'Volume: 0.25\nPhrase: UvA0035.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
43.8616 	EXP 	unnamed TextStim: text = 'Volume: 0.25\nPhrase: UvA0035.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
43.9631 	EXP 	unnamed TextStim: text = 'Volume: 0.25\nPhrase: UvA0035.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
44.0646 	EXP 	unnamed TextStim: text = 'Volume: 0.25\nPhrase: UvA0035.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
44.1661 	EXP 	unnamed TextStim: text = 'Volume: 0.25\nPhrase: UvA0035.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
44.2674 	EXP 	unnamed TextStim: text = 'Volume: 0.25\nPhrase: UvA0035.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
44.3686 	EXP 	unnamed TextStim: text = 'Volume: 0.25\nPhrase: UvA0035.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
44.4697 	EXP 	unnamed TextStim: text = 'Volume: 0.25\nPhrase: UvA0035.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
44.5708 	EXP 	unnamed TextStim: text = 'Volume: 0.25\nPhrase: UvA0035.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
44.6718 	EXP 	unnamed TextStim: text = 'Volume: 0.25\nPhrase: UvA0035.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
44.7729 	EXP 	unnamed TextStim: text = 'Volume: 0.25\nPhrase: UvA0035.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
44.8739 	EXP 	unnamed TextStim: text = 'Volume: 0.25\nPhrase: UvA0035.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
44.9753 	EXP 	unnamed TextStim: text = 'Volume: 0.25\nPhrase: UvA0035.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
45.0767 	EXP 	unnamed TextStim: text = 'Volume: 0.25\nPhrase: UvA0035.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
45.1780 	EXP 	unnamed TextStim: text = 'Volume: 0.25\nPhrase: UvA0035.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
45.2795 	EXP 	unnamed TextStim: text = 'Volume: 0.25\nPhrase: UvA0035.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
